OBJECTID,ID,STATE_NAME,ST_ABBREV,ACSTOTPOP,MINORPCT,LOWINCPCT,PM25,OZONE,DSLPM,P_PM25,P_OZONE,P_DSLPM,P_CANCR,P_RESP,P_PTRAF
61914,170318009001,Illinois,IL,1325,0.341132075471698,0.11169811320754701,8.91966712328767,47.2021620915033,0.852302765,62.0834081272395,83.0402339746167,89.1271047571863,59.7039462902708,52.1465091138254,63.2859412932731
61915,170318009002,Illinois,IL,869,0.308400460299194,0.049482163406214,8.91966712328767,47.2021620915033,0.852302765,62.0834081272395,83.0402339746167,89.1271047571863,59.7039462902708,52.1465091138254,92.6647585189894
61916,170318009003,Illinois,IL,1140,0.487719298245614,0.110526315789473,8.91966712328767,47.2021620915033,0.852302765,62.0834081272395,83.0402339746167,89.1271047571863,59.7039462902708,52.1465091138254,95.2802031619214
61917,170318009004,Illinois,IL,1072,0.401119402985074,0.0668549905838041,8.91966712328767,47.2021620915033,0.852302765,62.0834081272395,83.0402339746167,89.1271047571863,59.7039462902708,52.1465091138254,98.5850008902053
61918,170318010001,Illinois,IL,693,0.14574314574314498,0.0187590187590187,8.87987150684932,47.4242137254902,0.727253442,60.8387180139232,83.6879055794557,83.5172940867424,56.8134756033737,44.1945369005379,57.4212409837096
61919,170318010002,Illinois,IL,1258,0.171701112877583,0.0715421303656597,8.87987150684932,47.4242137254902,0.727253442,60.8387180139232,83.6879055794557,83.5172940867424,56.8134756033737,44.1945369005379,49.3546737545324
61920,170318010003,Illinois,IL,1455,0.284536082474226,0.20274914089347,8.87987150684932,47.4242137254902,0.727253442,60.8387180139232,83.6879055794557,83.5172940867424,56.8134756033737,44.1945369005379,58.2912318908869
61921,170318010004,Illinois,IL,1810,0.23812154696132598,0.115469613259668,8.87987150684932,47.4242137254902,0.727253442,60.8387180139232,83.6879055794557,83.5172940867424,56.8134756033737,44.1945369005379,53.4014927020041
61922,170318011001,Illinois,IL,634,0.085173501577287,0.0,8.81771835616438,47.7455379084967,0.590034565,58.8498099963277,84.7492620131069,73.5689660430295,49.2635328630715,38.0318151577623,46.361185585654
61923,170318011002,Illinois,IL,1184,0.124155405405405,0.0599662162162162,8.81771835616438,47.7455379084967,0.590034565,58.8498099963277,84.7492620131069,73.5689660430295,49.2635328630715,38.0318151577623,42.1615250869588
61924,170318011003,Illinois,IL,1415,0.15335689045936302,0.0120141342756183,8.81771835616438,47.7455379084967,0.590034565,58.8498099963277,84.7492620131069,73.5689660430295,49.2635328630715,38.0318151577623,41.5558980663638
61925,170318011004,Illinois,IL,1647,0.11596842744383701,0.0552519732847601,8.81771835616438,47.7455379084967,0.590034565,58.8498099963277,84.7492620131069,73.5689660430295,49.2635328630715,38.0318151577623,51.9690524427721
61926,170318012001,Illinois,IL,1349,0.24091919940696802,0.0667160859896219,8.74759561643836,48.0498758169935,0.523707679,56.7341105435409,85.4867212243492,67.2591374902762,40.6631370284662,33.5681175905779,25.1627552085838
61927,170318012002,Illinois,IL,657,0.149162861491628,0.0867579908675799,8.74759561643836,48.0498758169935,0.523707679,56.7341105435409,85.4867212243492,67.2591374902762,40.6631370284662,33.5681175905779,38.0914418796256
61928,170318012003,Illinois,IL,1497,0.062124248496993904,0.0676943699731903,8.74759561643836,48.0498758169935,0.523707679,56.7341105435409,85.4867212243492,67.2591374902762,40.6631370284662,33.5681175905779,42.9346367545699
61929,170318013001,Illinois,IL,933,0.25187566988210003,0.144694533762057,8.77305452054794,47.9719137254902,0.554934014,57.510109083304,85.325834524229,70.328061693088,44.9476385134563,36.223184853576,34.7863422031066
61930,170318013002,Illinois,IL,1118,0.11001788908765599,0.092128801431127,8.77305452054794,47.9719137254902,0.554934014,57.510109083304,85.325834524229,70.328061693088,44.9476385134563,36.223184853576,16.2706723439542
61931,170318013003,Illinois,IL,1126,0.0941385435168739,0.00621669626998223,8.77305452054794,47.9719137254902,0.554934014,57.510109083304,85.325834524229,70.328061693088,44.9476385134563,36.223184853576,17.6369131624438
61932,170318013004,Illinois,IL,1249,0.136909527622097,0.138435081685296,8.77305452054794,47.9719137254902,0.554934014,57.510109083304,85.325834524229,70.328061693088,44.9476385134563,36.223184853576,43.051593848469
61933,170318014001,Illinois,IL,1931,0.260486794407042,0.0543759709994821,8.96318794520548,47.0156888888889,0.903282487,63.5015327015378,82.4245874381125,90.9271551215815,60.1006436602925,52.7605881927909,43.7142801044636
61934,170318014002,Illinois,IL,1132,0.23851590106006998,0.0918727915194346,8.96318794520548,47.0156888888889,0.903282487,63.5015327015378,82.4245874381125,90.9271551215815,60.1006436602925,52.7605881927909,88.4029372533296
61935,170318015001,Illinois,IL,2374,0.0998315080033698,0.155260469867211,8.77241917808219,47.4118091503268,0.72578975548,57.4858827947286,83.6405314375487,83.4178047654031,63.8347647462666,54.0348737501637,89.3561305386326
61936,170318015002,Illinois,IL,2113,0.109796497870326,0.0175106483672503,8.77241917808219,47.4118091503268,0.72578975548,57.4858827947286,83.6405314375487,83.4178047654031,63.8347647462666,54.0348737501637,63.8153801158199
61937,170318015003,Illinois,IL,1755,0.214245014245014,0.14017094017094,8.77241917808219,47.4118091503268,0.72578975548,57.4858827947286,83.6405314375487,83.4178047654031,63.8347647462666,54.0348737501637,81.4363470048578
61938,170318016011,Illinois,IL,2689,0.197843064336184,0.12347620920173,8.88154465753425,47.066137254902,0.761874286,60.8764704183171,82.6230818782863,85.3440821036297,65.4090498686943,61.0433078532831,92.3433926897496
61939,170318016012,Illinois,IL,1838,0.121871599564744,0.14635473340587501,8.88154465753425,47.066137254902,0.761874286,60.8764704183171,82.6230818782863,85.3440821036297,65.4090498686943,61.0433078532831,86.1505585748142
61940,170318016031,Illinois,IL,1839,0.437194127243066,0.23626698168930801,9.16222794520548,46.3679104575163,0.7929539451,69.9102203438999,78.976483579966,86.7251004887034,71.1499530724134,65.5886678846695,78.0888441957327
61941,170318016032,Illinois,IL,2289,0.602009611183923,0.423765836609873,9.16222794520548,46.3679104575163,0.7929539451,69.9102203438999,78.976483579966,86.7251004887034,71.1499530724134,65.5886678846695,96.5913422986461
61942,170318016051,Illinois,IL,984,0.216463414634146,0.11890243902439,8.95191424657534,46.9245758169935,0.777392398,63.15359999783,81.9656204883491,86.0725253735548,63.2416073250777,58.9858627028468,70.4637104210512
61943,170318016052,Illinois,IL,1039,0.20596727622714098,0.0,8.95191424657534,46.9245758169935,0.777392398,63.15359999783,81.9656204883491,86.0725253735548,63.2416073250777,58.9858627028468,31.0726344066824
61944,170318016053,Illinois,IL,1709,0.22527794031597398,0.0918665886483323,8.95191424657534,46.9245758169935,0.777392398,63.15359999783,81.9656204883491,86.0725253735548,63.2416073250777,58.9858627028468,48.1766786146293
61945,170318016054,Illinois,IL,1225,0.151020408163265,0.044897959183673404,8.95191424657534,46.9245758169935,0.777392398,63.15359999783,81.9656204883491,86.0725253735548,63.2416073250777,58.9858627028468,29.8331254432639
61946,170318016055,Illinois,IL,643,0.144634525660964,0.0497667185069984,8.95191424657534,46.9245758169935,0.777392398,63.15359999783,81.9656204883491,86.0725253735548,63.2416073250777,58.9858627028468,88.9249627047476
61947,170318016061,Illinois,IL,1145,0.25414847161571996,0.0349344978165938,9.01723534246575,46.7558732026144,0.77505955531,65.1912923228739,81.1089506898346,85.941569767395,65.5264599134965,60.5289389758226,29.3268056357353
61948,170318016062,Illinois,IL,925,0.209729729729729,0.0291891891891891,9.01723534246575,46.7558732026144,0.77505955531,65.1912923228739,81.1089506898346,85.941569767395,65.5264599134965,60.5289389758226,64.1057864957167
61949,170318016063,Illinois,IL,1400,0.125,0.06857142857142849,9.01723534246575,46.7558732026144,0.77505955531,65.1912923228739,81.1089506898346,85.941569767395,65.5264599134965,60.5289389758226,91.8598976912666
61950,170318016064,Illinois,IL,872,0.27637614678899,0.0137614678899082,9.01723534246575,46.7558732026144,0.77505955531,65.1912923228739,81.1089506898346,85.941569767395,65.5264599134965,60.5289389758226,19.7136068992601
61951,170318016065,Illinois,IL,1565,0.056869009584664496,0.190415335463258,9.01723534246575,46.7558732026144,0.77505955531,65.1912923228739,81.1089506898346,85.941569767395,65.5264599134965,60.5289389758226,82.326414527606
61952,170318016071,Illinois,IL,1565,0.277955271565495,0.0204472843450479,9.11861561643836,46.4990222222222,0.8166145837,68.4050636447491,79.7586506196708,87.756593824374,70.4485634406312,64.6790688019349,63.9245664557561
61953,170318016072,Illinois,IL,1307,0.348890589135424,0.33690658499234305,9.11861561643836,46.4990222222222,0.8166145837,68.4050636447491,79.7586506196708,87.756593824374,70.4485634406312,64.6790688019349,77.0942307354626
61954,170318016073,Illinois,IL,2406,0.44513715710723095,0.10889443059019101,9.11861561643836,46.4990222222222,0.8166145837,68.4050636447491,79.7586506196708,87.756593824374,70.4485634406312,64.6790688019349,90.3549152202133
61955,170318016081,Illinois,IL,2202,0.432788374205267,0.0681198910081743,8.97890410958904,46.8881895424837,0.756181415,63.9784498770096,81.7847766565754,85.0031877995536,65.9432514925954,58.7004229511308,79.3160284064228
61956,170318016082,Illinois,IL,1164,0.187285223367697,0.158921933085501,8.97890410958904,46.8881895424837,0.756181415,63.9784498770096,81.7847766565754,85.0031877995536,65.9432514925954,58.7004229511308,34.4905713644124
61957,170318016083,Illinois,IL,933,0.44694533762057803,0.0,8.97890410958904,46.8881895424837,0.756181415,63.9784498770096,81.7847766565754,85.0031877995536,65.9432514925954,58.7004229511308,79.4282110019222
61958,170318016084,Illinois,IL,2616,0.162461773700305,0.049694189602446405,8.97890410958904,46.8881895424837,0.756181415,63.9784498770096,81.7847766565754,85.0031877995536,65.9432514925954,58.7004229511308,57.0043439976392
61959,170318017011,Illinois,IL,2292,0.153141361256544,0.075043630017452,8.92302493150685,47.0192960784314,0.74526081865,62.1812554704127,82.4370282596021,84.4545580230015,61.7379511914189,54.8773032674267,29.6549728876809
61960,170318017012,Illinois,IL,1584,0.169191919191919,0.0296717171717171,8.92302493150685,47.0192960784314,0.74526081865,62.1812554704127,82.4370282596021,84.4545580230015,61.7379511914189,54.8773032674267,61.2382228187825
61961,170318017021,Illinois,IL,1597,0.172824045084533,0.018785222291797098,8.87809123287671,47.1266241830065,0.74835395819,60.7565374446731,82.8348729667041,84.6045381338732,63.7657695891866,57.0678201985141,54.3454785791264
61962,170318017022,Illinois,IL,1030,0.0466019417475728,0.0864077669902912,8.87809123287671,47.1266241830065,0.74835395819,60.7565374446731,82.8348729667041,84.6045381338732,63.7657695891866,57.0678201985141,53.7773789239451
61963,170318017023,Illinois,IL,1506,0.28818061088977404,0.09229747675962811,8.87809123287671,47.1266241830065,0.74835395819,60.7565374446731,82.8348729667041,84.6045381338732,63.7657695891866,57.0678201985141,14.7463004605438
61964,170318017024,Illinois,IL,554,0.032490974729241805,0.06678700361010831,8.87809123287671,47.1266241830065,0.74835395819,60.7565374446731,82.8348729667041,84.6045381338732,63.7657695891866,57.0678201985141,15.5052029087494
61965,170318018001,Illinois,IL,1487,0.0712844653665097,0.166106254203093,8.82114191780822,47.3823196078431,0.7171960956,58.9599425844693,83.5834875445328,82.967658422535,58.2381957333337,50.1425597145036,85.1785017316189
61966,170318018002,Illinois,IL,1490,0.17986577181208,0.0778523489932885,8.82114191780822,47.3823196078431,0.7171960956,58.9599425844693,83.5834875445328,82.967658422535,58.2381957333337,50.1425597145036,64.0189090204573
61967,170318018003,Illinois,IL,1557,0.09633911368015409,0.041104688503532404,8.82114191780822,47.3823196078431,0.7171960956,58.9599425844693,83.5834875445328,82.967658422535,58.2381957333337,50.1425597145036,66.085155967722
61968,170318018004,Illinois,IL,1208,0.20778145695364197,0.0728476821192053,8.82114191780822,47.3823196078431,0.7171960956,58.9599425844693,83.5834875445328,82.967658422535,58.2381957333337,50.1425597145036,79.0362236613264
61969,170318019011,Illinois,IL,2389,0.15906236919213002,0.0870657178735872,8.9695298630137,46.9371424836601,0.7037184724,63.7057834729939,82.0456479284308,82.1719780529502,68.5251745830015,58.3621076475876,69.1582884806005
61970,170318019012,Illinois,IL,1213,0.495465787304204,0.36026380873866404,8.9695298630137,46.9371424836601,0.7037184724,63.7057834729939,82.0456479284308,82.1719780529502,68.5251745830015,58.3621076475876,78.3596372570428
61971,170318019013,Illinois,IL,768,0.125,0.0,8.9695298630137,46.9371424836601,0.7037184724,63.7057834729939,82.0456479284308,82.1719780529502,68.5251745830015,58.3621076475876,75.4473158706501
61972,170318019021,Illinois,IL,1193,0.0561609388097233,0.046374367622259695,8.94848712328767,47.0454640522876,0.7635102589,63.0461156400905,82.5447233783202,85.4272969247892,66.9250780797445,56.6115301032652,43.4028407847396
61973,170318019022,Illinois,IL,1649,0.162522741055184,0.0175864160097028,8.94848712328767,47.0454640522876,0.7635102589,63.0461156400905,82.5447233783202,85.4272969247892,66.9250780797445,56.6115301032652,21.2274304146356
61974,170318019023,Illinois,IL,639,0.187793427230046,0.117370892018779,8.94848712328767,47.0454640522876,0.7635102589,63.0461156400905,82.5447233783202,85.4272969247892,66.9250780797445,56.6115301032652,70.5755721771951
61975,170318020021,Illinois,IL,2891,0.18678657903839502,0.052576962988585205,9.12863890410959,46.4277039215686,0.7918578307,68.6950797927502,79.3438995149021,86.6808968842538,75.0762377340721,63.5161173809617,42.6688606793191
61976,170318020022,Illinois,IL,2474,0.242522231204527,0.2157394843962,9.12863890410959,46.4277039215686,0.7918578307,68.6950797927502,79.3438995149021,86.6808968842538,75.0762377340721,63.5161173809617,53.9957677077233
61977,170318020031,Illinois,IL,2629,0.383415747432483,0.14302015975656102,9.13210383561644,46.4316705882353,0.8298248898,68.811586965163,79.3669313873402,88.282444443186,72.5656245505336,62.4604031255715,50.7862691780873
61978,170318020041,Illinois,IL,807,0.444857496902106,0.24039653035935502,9.19667397260274,46.2399091503268,0.8557082935,71.1018420275692,78.2544420331469,89.2635142137223,78.8291128782158,69.355719632103,79.2926944661993
61979,170318020042,Illinois,IL,1000,0.37,0.802585193889541,9.19667397260274,46.2399091503268,0.8557082935,71.1018420275692,78.2544420331469,89.2635142137223,78.8291128782158,69.355719632103,87.8835271381628
61980,170318020043,Illinois,IL,1626,0.5590405904059039,0.20295202952029498,9.19667397260274,46.2399091503268,0.8557082935,71.1018420275692,78.2544420331469,89.2635142137223,78.8291128782158,69.355719632103,84.4319370431427
61981,170318020044,Illinois,IL,1753,0.508271534512264,0.45579007415858497,9.19667397260274,46.2399091503268,0.8557082935,71.1018420275692,78.2544420331469,89.2635142137223,78.8291128782158,69.355719632103,63.7909727883321
61982,170318021001,Illinois,IL,600,0.0533333333333333,0.0,9.08615260273973,46.5573928104575,0.7445703991,67.2990149714654,80.1017570216805,84.420817880654,71.2411431235692,59.5930312995435,69.0630725886964
61983,170318021002,Illinois,IL,871,0.206659012629161,0.168771526980482,9.08615260273973,46.5573928104575,0.7445703991,67.2990149714654,80.1017570216805,84.420817880654,71.2411431235692,59.5930312995435,63.1061411842435
61984,170318021003,Illinois,IL,1960,0.11938775510204,0.0571428571428571,9.08615260273973,46.5573928104575,0.7445703991,67.2990149714654,80.1017570216805,84.420817880654,71.2411431235692,59.5930312995435,49.2431743362705
61985,170318022001,Illinois,IL,1266,0.101895734597156,0.142969984202211,9.01869671232877,46.782783006536,0.8018882077,65.2549742513843,81.2454739196773,87.1379397688474,69.4963580299333,59.3893230951669,38.8065389166525
61986,170318022002,Illinois,IL,1768,0.151583710407239,0.0865384615384615,9.01869671232877,46.782783006536,0.8018882077,65.2549742513843,81.2454739196773,87.1379397688474,69.4963580299333,59.3893230951669,80.726530190813
61987,170318022003,Illinois,IL,1758,0.060295790671217195,0.11433447098976099,9.01869671232877,46.782783006536,0.8018882077,65.2549742513843,81.2454739196773,87.1379397688474,69.4963580299333,59.3893230951669,71.9609267834991
61988,170318023001,Illinois,IL,5386,0.24897883401411,0.12476618032173499,9.02958547945205,46.730983006536,0.7375503966,65.5969485925758,80.9910236868059,84.0612931245599,70.014831003377,60.9878731274737,54.2419307740779
61989,170318024021,Illinois,IL,1436,0.594011142061281,0.387186629526462,8.96151123287671,46.8141869281046,0.805796884,63.4543998747157,81.3997213371967,87.3019425174517,61.1497600113765,59.3418282833105,62.4100981647648
61990,170318024022,Illinois,IL,1165,0.180257510729613,0.0952789699570815,8.96151123287671,46.8141869281046,0.805796884,63.4543998747157,81.3997213371967,87.3019425174517,61.1497600113765,59.3418282833105,82.8205709311554
61991,170318024023,Illinois,IL,1695,0.42300884955752205,0.476474486414844,8.96151123287671,46.8141869281046,0.805796884,63.4543998747157,81.3997213371967,87.3019425174517,61.1497600113765,59.3418282833105,84.9457389730905
61992,170318024024,Illinois,IL,1191,0.7867338371116701,0.52560873215785,8.96151123287671,46.8141869281046,0.805796884,63.4543998747157,81.3997213371967,87.3019425174517,61.1497600113765,59.3418282833105,70.3207523323643
61993,170318024031,Illinois,IL,1395,0.177060931899641,0.151254480286738,9.03212657534247,46.6445764705882,0.657431029,65.6919874521768,80.567000034311,78.9849662949259,58.4897460239928,49.0541846246165,67.2675062850912
61994,170318024041,Illinois,IL,1453,0.540261527873365,0.49827942188575297,9.00569616438356,46.7127640522876,0.656295288,64.8276002475943,80.8847926709803,78.9286523855114,58.1748003376511,49.2123323449839,86.0507193134731
61995,170318024042,Illinois,IL,2574,0.635586635586635,0.32664305391578097,9.00569616438356,46.7127640522876,0.656295288,64.8276002475943,80.8847926709803,78.9286523855114,58.1748003376511,49.2123323449839,76.0439788997954
61996,170318024043,Illinois,IL,1194,0.635678391959799,0.180067001675041,9.00569616438356,46.7127640522876,0.656295288,64.8276002475943,80.8847926709803,78.9286523855114,58.1748003376511,49.2123323449839,69.5986912851205
61997,170318024044,Illinois,IL,2212,0.610307414104882,0.470393178588346,9.00569616438356,46.7127640522876,0.656295288,64.8276002475943,80.8847926709803,78.9286523855114,58.1748003376511,49.2123323449839,81.2546655260559
61998,170318025031,Illinois,IL,1172,0.9249146757679181,0.0238907849829351,9.08020219178082,46.5644366013072,0.662045599,67.1132581641001,80.1621453422362,79.3396127901921,62.4345911251626,52.1948375701784,14.4663452058657
61999,170318025032,Illinois,IL,1903,0.179190751445086,0.184445612191276,9.08020219178082,46.5644366013072,0.662045599,67.1132581641001,80.1621453422362,79.3396127901921,62.4345911251626,52.1948375701784,70.3940588603334
62000,170318025033,Illinois,IL,2122,0.242224316682375,0.19745523091423098,9.08020219178082,46.5644366013072,0.662045599,67.1132581641001,80.1621453422362,79.3396127901921,62.4345911251626,52.1948375701784,16.7302171181237
62001,170318025034,Illinois,IL,1280,0.68828125,0.39609375,9.08020219178082,46.5644366013072,0.662045599,67.1132581641001,80.1621453422362,79.3396127901921,62.4345911251626,52.1948375701784,16.7704802893921
62002,170318025041,Illinois,IL,1680,0.522023809523809,0.297619047619047,9.05452602739726,46.6312006535948,0.679994853,66.3503738832727,80.5128774879948,80.6588123001491,58.9577474148749,50.2305738000783,67.1505346357388
62003,170318025042,Illinois,IL,1462,0.800273597811217,0.307113543091655,9.05452602739726,46.6312006535948,0.679994853,66.3503738832727,80.5128774879948,80.6588123001491,58.9577474148749,50.2305738000783,70.1443160815183
62004,170318025043,Illinois,IL,2283,0.46211125711782697,0.11538461538461499,9.05452602739726,46.6312006535948,0.679994853,66.3503738832727,80.5128774879948,80.6588123001491,58.9577474148749,50.2305738000783,56.2398909666472
62005,170318025044,Illinois,IL,1390,0.405755395683453,0.105755395683453,9.05452602739726,46.6312006535948,0.679994853,66.3503738832727,80.5128774879948,80.6588123001491,58.9577474148749,50.2305738000783,77.5464370836037
62006,170318025051,Illinois,IL,2862,0.7938504542278121,0.679594689028651,9.06845589041096,46.6136816993464,0.761978598,66.7676298012095,80.4238465633887,85.3513029953321,66.6519840732823,62.3016847722934,85.453606304035
62007,170318025052,Illinois,IL,821,0.394640682095006,0.23751522533495698,9.06845589041096,46.6136816993464,0.761978598,66.7676298012095,80.4238465633887,85.3513029953321,66.6519840732823,62.3016847722934,44.0846467126679
62008,170318025053,Illinois,IL,2982,0.6498993963782689,0.365968939905469,9.06845589041096,46.6136816993464,0.761978598,66.7676298012095,80.4238465633887,85.3513029953321,66.6519840732823,62.3016847722934,67.0912372671139
62009,170318025061,Illinois,IL,1573,0.601398601398601,0.38422065426555396,9.00972575342466,46.751014379085,0.832718023,64.9570954094217,81.0855478032478,88.4001209072625,65.925452516545,61.0886852514887,79.6220908797294
62010,170318025062,Illinois,IL,1049,0.656816015252621,0.227836034318398,9.00972575342466,46.751014379085,0.832718023,64.9570954094217,81.0855478032478,88.4001209072625,65.925452516545,61.0886852514887,65.6820968821507
62011,170318026051,Illinois,IL,1351,0.273871206513693,0.10436713545521799,9.16295561643836,46.3540274509804,0.72282988219,69.9302504312767,78.8994881672754,83.2620634926201,65.7184357565298,59.3754262321151,22.5226616795761
62012,170318026052,Illinois,IL,1553,0.0457179652285898,0.183023872679045,9.16295561643836,46.3540274509804,0.72282988219,69.9302504312767,78.8994881672754,83.2620634926201,65.7184357565298,59.3754262321151,29.3557418770583
62013,170318026053,Illinois,IL,1240,0.14274193548387,0.129032258064516,9.16295561643836,46.3540274509804,0.72282988219,69.9302504312767,78.8994881672754,83.2620634926201,65.7184357565298,59.3754262321151,40.6223524752927
62014,170318026054,Illinois,IL,1418,0.23060648801128297,0.143864598025387,9.16295561643836,46.3540274509804,0.72282988219,69.9302504312767,78.8994881672754,83.2620634926201,65.7184357565298,59.3754262321151,53.5166034211571
62015,170318026055,Illinois,IL,1505,0.568106312292358,0.116279069767441,9.16295561643836,46.3540274509804,0.72282988219,69.9302504312767,78.8994881672754,83.2620634926201,65.7184357565298,59.3754262321151,77.6346514927407
62016,170318026071,Illinois,IL,1354,0.15435745937961498,0.10487444608567201,9.18270821917808,46.3263287581699,0.678929172,70.6378772989802,78.7340510877441,80.5702604193883,64.1053122801305,56.321924607385,66.6071067837301
62017,170318026081,Illinois,IL,1814,0.140573318632855,0.26837416481069,9.18630821917808,46.3315,0.662754179,70.7770375352676,78.7675037811096,79.3725815558035,63.2448399822022,54.0915237815695,72.9461733449822
62018,170318026082,Illinois,IL,2915,0.09468267581475119,0.14842940973420699,9.18630821917808,46.3315,0.662754179,70.7770375352676,78.7675037811096,79.3725815558035,63.2448399822022,54.0915237815695,72.527292481585
62019,170318026083,Illinois,IL,911,0.142700329308452,0.053787047200878096,9.18630821917808,46.3315,0.662754179,70.7770375352676,78.7675037811096,79.3725815558035,63.2448399822022,54.0915237815695,68.8925873504501
62020,170318026084,Illinois,IL,790,0.0367088607594936,0.210126582278481,9.18630821917808,46.3315,0.662754179,70.7770375352676,78.7675037811096,79.3725815558035,63.2448399822022,54.0915237815695,74.4668236776843
62021,170318026091,Illinois,IL,2748,0.666666666666666,0.412663755458515,9.11828465753425,46.4913490196078,0.726655837118,68.39213925776,79.7032737961109,83.4728544224243,66.6789308339257,61.4508255633185,56.9620260299199
62022,170318026092,Illinois,IL,768,0.856770833333333,0.49609375,9.11828465753425,46.4913490196078,0.726655837118,68.39213925776,79.7032737961109,83.4728544224243,66.6789308339257,61.4508255633185,80.8637655087969
62023,170318026093,Illinois,IL,1352,0.6782544378698221,0.36168639053254403,9.11828465753425,46.4913490196078,0.726655837118,68.39213925776,79.7032737961109,83.4728544224243,66.6789308339257,61.4508255633185,20.0843209802026
62024,170318026094,Illinois,IL,1803,0.396561286744315,0.32210998877665503,9.11828465753425,46.4913490196078,0.726655837118,68.39213925776,79.7032737961109,83.4728544224243,66.6789308339257,61.4508255633185,65.3051821780675
62025,170318026101,Illinois,IL,1685,0.175074183976261,0.140652818991097,9.14399698630137,46.4246901960784,0.7350235628,69.2371925721034,79.3222350946118,83.9077656100722,69.5511685291873,62.8025390673816,54.0255639595578
62026,170318027011,Illinois,IL,2606,0.60706062931696,0.238226059654631,9.22598191780822,46.210162745098,0.70858438031,72.1705666775014,78.0595408182362,82.46921274356,68.0299197395208,61.65204398664,53.0504944472029
62027,170318027012,Illinois,IL,1460,0.373287671232876,0.293835616438356,9.22598191780822,46.210162745098,0.70858438031,72.1705666775014,78.0595408182362,82.46921274356,68.0299197395208,61.65204398664,61.0839743436288
62028,170318027013,Illinois,IL,791,0.0948166877370417,0.213653603034134,9.22598191780822,46.210162745098,0.70858438031,72.1705666775014,78.0595408182362,82.46921274356,68.0299197395208,61.65204398664,27.2076195754496
62029,170318027014,Illinois,IL,2180,0.307339449541284,0.0321100917431192,9.22598191780822,46.210162745098,0.70858438031,72.1705666775014,78.0595408182362,82.46921274356,68.0299197395208,61.65204398664,40.3108177708955
62030,170318027021,Illinois,IL,1668,0.274580335731414,0.24760191846522703,9.24874273972603,46.0928222222222,0.7292791214,72.93605896955,77.3999718185135,83.622671583833,66.0384198650538,60.5261892810802,59.8846117981612
62031,170318027022,Illinois,IL,2145,0.233100233100233,0.0909995027349577,9.24874273972603,46.0928222222222,0.7292791214,72.93605896955,77.3999718185135,83.622671583833,66.0384198650538,60.5261892810802,57.7117780529963
62032,170318027023,Illinois,IL,811,0.495684340320591,0.0739827373612823,9.24874273972603,46.0928222222222,0.7292791214,72.93605896955,77.3999718185135,83.622671583833,66.0384198650538,60.5261892810802,40.0801398487961
62033,170318028011,Illinois,IL,1040,0.108653846153846,0.0971153846153846,9.26431205479452,46.1502235294118,0.649797756390605,73.4604662678223,77.7067855541495,78.5355061365838,57.5048044998637,50.5542490547103,41.2461793870438
62034,170318028012,Illinois,IL,1069,0.278765201122544,0.170252572497661,9.26431205479452,46.1502235294118,0.649797756390605,73.4604662678223,77.7067855541495,78.5355061365838,57.5048044998637,50.5542490547103,20.7284564657074
62035,170318028013,Illinois,IL,835,0.0191616766467065,0.14268585131894398,9.26431205479452,46.1502235294118,0.649797756390605,73.4604662678223,77.7067855541495,78.5355061365838,57.5048044998637,50.5542490547103,27.9567788509138
62036,170318028014,Illinois,IL,981,0.299694189602446,0.252803261977573,9.26431205479452,46.1502235294118,0.649797756390605,73.4604662678223,77.7067855541495,78.5355061365838,57.5048044998637,50.5542490547103,59.9180512490081
62037,170318028015,Illinois,IL,821,0.0962241169305724,0.06577344701583429,9.26431205479452,46.1502235294118,0.649797756390605,73.4604662678223,77.7067855541495,78.5355061365838,57.5048044998637,50.5542490547103,19.6735673245308
62038,170318028021,Illinois,IL,1146,0.25130890052356003,0.123909249563699,9.29183561643836,46.0387189542484,0.67329325448,74.409572838472,77.0763944788917,80.1561534791625,63.7914350589946,56.8299000418427,78.0825444716329
62039,170318028022,Illinois,IL,1539,0.162443144899285,0.10759075907590701,9.29183561643836,46.0387189542484,0.67329325448,74.409572838472,77.0763944788917,80.1561534791625,63.7914350589946,56.8299000418427,67.3217482660352
62040,170318028023,Illinois,IL,1146,0.232984293193717,0.13001745200698,9.29183561643836,46.0387189542484,0.67329325448,74.409572838472,77.0763944788917,80.1561534791625,63.7914350589946,56.8299000418427,63.9036090804103
62041,170318028024,Illinois,IL,1283,0.35463756819953196,0.208885424785658,9.29183561643836,46.0387189542484,0.67329325448,74.409572838472,77.0763944788917,80.1561534791625,63.7914350589946,56.8299000418427,73.6333390863505
62042,170318028025,Illinois,IL,1365,0.21025641025641,0.192673992673992,9.29183561643836,46.0387189542484,0.67329325448,74.409572838472,77.0763944788917,80.1561534791625,63.7914350589946,56.8299000418427,49.26392236084
62043,170318029001,Illinois,IL,1040,0.0721153846153846,0.125,9.21968219178082,46.2912045751634,0.682710845,71.9256471433773,78.5077882650937,80.8270346963521,58.5362244153389,52.5862195658885,85.0542263415738
62044,170318029002,Illinois,IL,1474,0.030529172320217,0.054952510176390704,9.21968219178082,46.2912045751634,0.682710845,71.9256471433773,78.5077882650937,80.8270346963521,58.5362244153389,52.5862195658885,53.2229022440576
62045,170318029003,Illinois,IL,2103,0.168806466951973,0.08559201141226809,9.21968219178082,46.2912045751634,0.682710845,71.9256471433773,78.5077882650937,80.8270346963521,58.5362244153389,52.5862195658885,34.3426009350237
